section,male,female,lastUpdate,date
0,0.0,1,2021-04-14T14:38:17.450Z,2021-04-14T14:38:17.450Z
10,,0,2021-04-14T14:38:17.450Z,2021-04-14T14:38:17.450Z
20,0.0,1,2021-04-14T14:38:17.450Z,2021-04-14T14:38:17.450Z
30,2.0,5,2021-04-14T14:38:17.450Z,2021-04-14T14:38:17.450Z
40,15.0,2,2021-04-14T14:38:17.450Z,2021-04-14T14:38:17.450Z
50,25.0,10,2021-04-14T14:38:17.450Z,2021-04-14T14:38:17.450Z
60,12.0,14,2021-04-14T14:38:17.450Z,2021-04-14T14:38:17.450Z
70,12.0,11,2021-04-14T14:38:17.450Z,2021-04-14T14:38:17.450Z
80,10.0,4,2021-04-14T14:38:17.450Z,2021-04-14T14:38:17.450Z
90,0.0,1,2021-04-14T14:38:17.450Z,2021-04-14T14:38:17.450Z
