amount,lastUpdate
0,2021-01-31T18:48:55.233Z
0,2021-01-31T18:48:55.233Z
0,2021-01-31T18:48:55.233Z
1,2021-01-31T18:48:55.233Z
2,2021-01-31T18:48:55.233Z
3,2021-01-31T18:48:55.233Z
5,2021-01-31T18:48:55.233Z
5,2021-01-31T18:48:55.233Z
6,2021-01-31T18:48:55.233Z
7,2021-01-31T18:48:55.233Z
7,2021-01-31T18:48:55.233Z
7,2021-01-31T18:48:55.233Z
6,2021-01-31T18:48:55.233Z
9,2021-01-31T18:48:55.233Z
11,2021-01-31T18:48:55.233Z
12,2021-01-31T18:48:55.233Z
16,2021-01-31T18:48:55.233Z
21,2021-01-31T18:48:55.233Z
23,2021-01-31T18:48:55.233Z
27,2021-01-31T18:48:55.233Z
38,2021-01-31T18:48:55.233Z
44,2021-01-31T18:48:55.233Z
48,2021-01-31T18:48:55.233Z
52,2021-01-31T18:48:55.233Z
56,2021-01-31T18:48:55.233Z
67,2021-01-31T18:48:55.233Z
70,2021-01-31T18:48:55.233Z
80,2021-01-31T18:48:55.233Z
89,2021-01-31T18:48:55.233Z
99,2021-01-31T18:48:55.233Z
111,2021-01-31T18:48:55.233Z
113,2021-01-31T18:48:55.233Z
131,2021-01-31T18:48:55.233Z
140,2021-01-31T18:48:55.233Z
135,2021-01-31T18:48:55.233Z
147,2021-01-31T18:48:55.233Z
160,2021-01-31T18:48:55.233Z
166,2021-01-31T18:48:55.233Z
166,2021-01-31T18:48:55.233Z
170,2021-01-31T18:48:55.233Z
182,2021-01-31T18:48:55.233Z
177,2021-01-31T18:48:55.233Z
192,2021-01-31T18:48:55.233Z
178,2021-01-31T18:48:55.233Z
179,2021-01-31T18:48:55.233Z
182,2021-01-31T18:48:55.233Z
165,2021-01-31T18:48:55.233Z
174,2021-01-31T18:48:55.233Z
157,2021-01-31T18:48:55.233Z
154,2021-01-31T18:48:55.233Z
145,2021-01-31T18:48:55.233Z
149,2021-01-31T18:48:55.233Z
146,2021-01-31T18:48:55.233Z
144,2021-01-31T18:48:55.233Z
136,2021-01-31T18:48:55.233Z
142,2021-01-31T18:48:55.233Z
132,2021-01-31T18:48:55.233Z
127,2021-01-31T18:48:55.233Z
122,2021-01-31T18:48:55.233Z
112,2021-01-31T18:48:55.233Z
109,2021-01-31T18:48:55.233Z
111,2021-01-31T18:48:55.233Z
101,2021-01-31T18:48:55.233Z
97,2021-01-31T18:48:55.233Z
91,2021-01-31T18:48:55.233Z
88,2021-01-31T18:48:55.233Z
84,2021-01-31T18:48:55.233Z
78,2021-01-31T18:48:55.233Z
78,2021-01-31T18:48:55.233Z
74,2021-01-31T18:48:55.233Z
69,2021-01-31T18:48:55.233Z
65,2021-01-31T18:48:55.233Z
61,2021-01-31T18:48:55.233Z
61,2021-01-31T18:48:55.233Z
61,2021-01-31T18:48:55.233Z
60,2021-01-31T18:48:55.233Z
55,2021-01-31T18:48:55.233Z
52,2021-01-31T18:48:55.233Z
51,2021-01-31T18:48:55.233Z
46,2021-01-31T18:48:55.233Z
47,2021-01-31T18:48:55.233Z
46,2021-01-31T18:48:55.233Z
46,2021-01-31T18:48:55.233Z
43,2021-01-31T18:48:55.233Z
41,2021-01-31T18:48:55.233Z
36,2021-01-31T18:48:55.233Z
40,2021-01-31T18:48:55.233Z
36,2021-01-31T18:48:55.233Z
39,2021-01-31T18:48:55.233Z
35,2021-01-31T18:48:55.233Z
35,2021-01-31T18:48:55.233Z
32,2021-01-31T18:48:55.233Z
29,2021-01-31T18:48:55.233Z
28,2021-01-31T18:48:55.233Z
30,2021-01-31T18:48:55.233Z
29,2021-01-31T18:48:55.233Z
29,2021-01-31T18:48:55.233Z
29,2021-01-31T18:48:55.233Z
30,2021-01-31T18:48:55.233Z
31,2021-01-31T18:48:55.233Z
32,2021-01-31T18:48:55.233Z
35,2021-01-31T18:48:55.233Z
35,2021-01-31T18:48:55.233Z
35,2021-01-31T18:48:55.233Z
31,2021-01-31T18:48:55.233Z
36,2021-01-31T18:48:55.233Z
38,2021-01-31T18:48:55.233Z
36,2021-01-31T18:48:55.233Z
40,2021-01-31T18:48:55.233Z
39,2021-01-31T18:48:55.233Z
41,2021-01-31T18:48:55.233Z
45,2021-01-31T18:48:55.233Z
43,2021-01-31T18:48:55.233Z
40,2021-01-31T18:48:55.233Z
45,2021-01-31T18:48:55.233Z
44,2021-01-31T18:48:55.233Z
45,2021-01-31T18:48:55.233Z
40,2021-01-31T18:48:55.233Z
39,2021-01-31T18:48:55.233Z
44,2021-01-31T18:48:55.233Z
56,2021-01-31T18:48:55.233Z
59,2021-01-31T18:48:55.233Z
72,2021-01-31T18:48:55.233Z
83,2021-01-31T18:48:55.233Z
85,2021-01-31T18:48:55.233Z
94,2021-01-31T18:48:55.233Z
90,2021-01-31T18:48:55.233Z
93,2021-01-31T18:48:55.233Z
113,2021-01-31T18:48:55.233Z
126,2021-01-31T18:48:55.233Z
131,2021-01-31T18:48:55.233Z
136,2021-01-31T18:48:55.233Z
151,2021-01-31T18:48:55.233Z
184,2021-01-31T18:48:55.233Z
190,2021-01-31T18:48:55.233Z
209,2021-01-31T18:48:55.233Z
209,2021-01-31T18:48:55.233Z
219,2021-01-31T18:48:55.233Z
236,2021-01-31T18:48:55.233Z
271,2021-01-31T18:48:55.233Z
265,2021-01-31T18:48:55.233Z
257,2021-01-31T18:48:55.233Z
285,2021-01-31T18:48:55.233Z
311,2021-01-31T18:48:55.233Z
329,2021-01-31T18:48:55.233Z
322,2021-01-31T18:48:55.233Z
312,2021-01-31T18:48:55.233Z
317,2021-01-31T18:48:55.233Z
323,2021-01-31T18:48:55.233Z
336,2021-01-31T18:48:55.233Z
319,2021-01-31T18:48:55.233Z
318,2021-01-31T18:48:55.233Z
338,2021-01-31T18:48:55.233Z
350,2021-01-31T18:48:55.233Z
329,2021-01-31T18:48:55.233Z
342,2021-01-31T18:48:55.233Z
355,2021-01-31T18:48:55.233Z
357,2021-01-31T18:48:55.233Z
367,2021-01-31T18:48:55.233Z
387,2021-01-31T18:48:55.233Z
387,2021-01-31T18:48:55.233Z
392,2021-01-31T18:48:55.233Z
373,2021-01-31T18:48:55.233Z
373,2021-01-31T18:48:55.233Z
371,2021-01-31T18:48:55.233Z
369,2021-01-31T18:48:55.233Z
383,2021-01-31T18:48:55.233Z
374,2021-01-31T18:48:55.233Z
393,2021-01-31T18:48:55.233Z
398,2021-01-31T18:48:55.233Z
383,2021-01-31T18:48:55.233Z
394,2021-01-31T18:48:55.233Z
401,2021-01-31T18:48:55.233Z
404,2021-01-31T18:48:55.233Z
406,2021-01-31T18:48:55.233Z
425,2021-01-31T18:48:55.233Z
426,2021-01-31T18:48:55.233Z
418,2021-01-31T18:48:55.233Z
422,2021-01-31T18:48:55.233Z
418,2021-01-31T18:48:55.233Z
439,2021-01-31T18:48:55.233Z
452,2021-01-31T18:48:55.233Z
436,2021-01-31T18:48:55.233Z
417,2021-01-31T18:48:55.233Z
413,2021-01-31T18:48:55.233Z
401,2021-01-31T18:48:55.233Z
415,2021-01-31T18:48:55.233Z
440,2021-01-31T18:48:55.233Z
455,2021-01-31T18:48:55.233Z
456,2021-01-31T18:48:55.233Z
461,2021-01-31T18:48:55.233Z
485,2021-01-31T18:48:55.233Z
492,2021-01-31T18:48:55.233Z
487,2021-01-31T18:48:55.233Z
517,2021-01-31T18:48:55.233Z
518,2021-01-31T18:48:55.233Z
524,2021-01-31T18:48:55.233Z
514,2021-01-31T18:48:55.233Z
531,2021-01-31T18:48:55.233Z
567,2021-01-31T18:48:55.233Z
588,2021-01-31T18:48:55.233Z
610,2021-01-31T18:48:55.233Z
629,2021-01-31T18:48:55.233Z
655,2021-01-31T18:48:55.233Z
632,2021-01-31T18:48:55.233Z
667,2021-01-31T18:48:55.233Z
661,2021-01-31T18:48:55.233Z
705,2021-01-31T18:48:55.233Z
720,2021-01-31T18:48:55.233Z
733,2021-01-31T18:48:55.233Z
759,2021-01-31T18:48:55.233Z
797,2021-01-31T18:48:55.233Z
819,2021-01-31T18:48:55.233Z
812,2021-01-31T18:48:55.233Z
847,2021-01-31T18:48:55.233Z
843,2021-01-31T18:48:55.233Z
897,2021-01-31T18:48:55.233Z
870,2021-01-31T18:48:55.233Z
852,2021-01-31T18:48:55.233Z
848,2021-01-31T18:48:55.233Z
840,2021-01-31T18:48:55.233Z
832,2021-01-31T18:48:55.233Z
812,2021-01-31T18:48:55.233Z
810,2021-01-31T18:48:55.233Z
801,2021-01-31T18:48:55.233Z
764,2021-01-31T18:48:55.233Z
726,2021-01-31T18:48:55.233Z
700,2021-01-31T18:48:55.233Z
659,2021-01-31T18:48:55.233Z
647,2021-01-31T18:48:55.233Z
659,2021-01-31T18:48:55.233Z
643,2021-01-31T18:48:55.233Z
626,2021-01-31T18:48:55.233Z
605,2021-01-31T18:48:55.233Z
587,2021-01-31T18:48:55.233Z
560,2021-01-31T18:48:55.233Z
539,2021-01-31T18:48:55.233Z
509,2021-01-31T18:48:55.233Z
492,2021-01-31T18:48:55.233Z
476,2021-01-31T18:48:55.233Z
463,2021-01-31T18:48:55.233Z
447,2021-01-31T18:48:55.233Z
429,2021-01-31T18:48:55.233Z
410,2021-01-31T18:48:55.233Z
397,2021-01-31T18:48:55.233Z
400,2021-01-31T18:48:55.233Z
381,2021-01-31T18:48:55.233Z
354,2021-01-31T18:48:55.233Z
334,2021-01-31T18:48:55.233Z
318,2021-01-31T18:48:55.233Z
325,2021-01-31T18:48:55.233Z
336,2021-01-31T18:48:55.233Z
332,2021-01-31T18:48:55.233Z
308,2021-01-31T18:48:55.233Z
308,2021-01-31T18:48:55.233Z
302,2021-01-31T18:48:55.233Z
291,2021-01-31T18:48:55.233Z
291,2021-01-31T18:48:55.233Z
307,2021-01-31T18:48:55.233Z
318,2021-01-31T18:48:55.233Z
318,2021-01-31T18:48:55.233Z
315,2021-01-31T18:48:55.233Z
321,2021-01-31T18:48:55.233Z
316,2021-01-31T18:48:55.233Z
310,2021-01-31T18:48:55.233Z
306,2021-01-31T18:48:55.233Z
289,2021-01-31T18:48:55.233Z
281,2021-01-31T18:48:55.233Z
293,2021-01-31T18:48:55.233Z
