section,male,female,lastUpdate,date
0,0,1,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
10,1,1,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
20,1,4,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
30,7,1,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
40,26,6,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
50,37,26,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
60,94,32,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
70,86,44,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
80,38,43,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
90,6,16,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
