section,male,female,lastUpdate,date
0,16864,16147,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
10,38525,27390,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
20,32500,29347,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
30,21639,21236,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
40,18886,19842,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
50,14602,15058,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
60,10649,9391,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
70,5206,4730,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
80,2264,2819,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
90,534,1222,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
