section,male,female,lastUpdate,date
0,0,0,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
10,1,0,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
20,0,1,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
30,2,0,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
40,13,1,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
50,29,9,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
60,52,16,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
70,44,21,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
80,17,11,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
90,3,4,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
