section,male,female,lastUpdate,date
0,0,0,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
10,1,1,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
20,2,4,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
30,8,1,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
40,21,9,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
50,53,31,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
60,113,41,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
70,106,52,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
80,54,55,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
90,13,32,2020-10-22T15:35:19.900Z,2020-10-22T15:35:19.900Z
