section,male,female,lastUpdate,date
0,1,1,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
10,2,5,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
20,11,14,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
30,34,28,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
40,53,37,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
50,101,51,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
60,102,74,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
70,98,77,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
80,58,63,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
90,10,14,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
