section,male,female,lastUpdate,date
0,2,2,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
10,3,1,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
20,13,10,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
30,19,15,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
40,40,35,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
50,192,84,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
60,526,233,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
70,908,471,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
80,996,861,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
90,475,637,2021-02-19T06:49:22.297Z,2021-02-19T06:49:22.297Z
