section,male,female,lastUpdate,date
0,0,1,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
10,2,1,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
20,0,2,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
30,1,3,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
40,13,9,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
50,26,12,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
60,50,26,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
70,53,40,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
80,28,21,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
90,7,7,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
