section,male,female,lastUpdate,date
0,,1,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
10,1.0,2,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
20,1.0,3,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
30,11.0,6,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
40,20.0,10,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
50,92.0,50,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
60,246.0,104,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
70,450.0,220,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
80,517.0,423,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
90,231.0,350,2020-11-19T05:15:44.160Z,2020-11-19T05:15:44.160Z
