section,male,female,lastUpdate,date
0,3,2,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
10,0,0,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
20,4,10,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
30,23,19,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
40,64,32,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
50,96,44,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
60,163,83,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
70,166,120,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
80,94,117,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
90,33,45,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
