section,male,female,lastUpdate,date
0,1,2,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
10,3,2,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
20,6,9,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
30,14,10,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
40,30,29,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
50,152,72,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
60,428,180,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
70,752,373,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
80,846,688,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
90,387,528,2021-01-27T04:15:33.720Z,2021-01-27T04:15:33.720Z
