section,male,female,lastUpdate,date
0,12240,11749,2020-09-28T19:29:29.173Z,2020-09-28T19:29:29.173Z
10,29505,20033,2020-09-28T19:29:29.173Z,2020-09-28T19:29:29.173Z
20,24164,22285,2020-09-28T19:29:29.173Z,2020-09-28T19:29:29.173Z
30,16065,16158,2020-09-28T19:29:29.173Z,2020-09-28T19:29:29.173Z
40,14204,15220,2020-09-28T19:29:29.173Z,2020-09-28T19:29:29.173Z
50,10993,11504,2020-09-28T19:29:29.173Z,2020-09-28T19:29:29.173Z
60,7631,6917,2020-09-28T19:29:29.173Z,2020-09-28T19:29:29.173Z
70,3649,3352,2020-09-28T19:29:29.173Z,2020-09-28T19:29:29.173Z
80,1542,1990,2020-09-28T19:29:29.173Z,2020-09-28T19:29:29.173Z
90,357,836,2020-09-28T19:29:29.173Z,2020-09-28T19:29:29.173Z
