section,male,female,lastUpdate,date
0,0,1,2020-11-01T07:21:52.370Z,2020-11-01T07:21:52.370Z
10,1,1,2020-11-01T07:21:52.370Z,2020-11-01T07:21:52.370Z
20,0,4,2020-11-01T07:21:52.370Z,2020-11-01T07:21:52.370Z
30,3,2,2020-11-01T07:21:52.370Z,2020-11-01T07:21:52.370Z
40,22,9,2020-11-01T07:21:52.370Z,2020-11-01T07:21:52.370Z
50,38,20,2020-11-01T07:21:52.370Z,2020-11-01T07:21:52.370Z
60,82,34,2020-11-01T07:21:52.370Z,2020-11-01T07:21:52.370Z
70,69,39,2020-11-01T07:21:52.370Z,2020-11-01T07:21:52.370Z
80,34,33,2020-11-01T07:21:52.370Z,2020-11-01T07:21:52.370Z
90,5,13,2020-11-01T07:21:52.370Z,2020-11-01T07:21:52.370Z
