Verified_Doctors,Verified_Nurses,isolated_Nurses,isolated_Doctors,isolated_Other_Sector,lastUpdate,date
61,175,227,96,433,2020-11-01T07:21:52.370Z,2020-11-01T07:21:52.370Z
