section,male,female,lastUpdate,date
0,0,4,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
10,0,1,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
20,7,5,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
30,12,15,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
40,33,20,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
50,57,38,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
60,59,47,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
70,48,40,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
80,29,34,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
90,9,8,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
