section,male,female,lastUpdate,date
0,0,1,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
10,0,0,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
20,4,2,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
30,5,11,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
40,18,7,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
50,33,14,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
60,27,23,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
70,19,21,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
80,8,7,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
90,2,1,2021-03-25T15:03:20.560Z,2021-03-25T15:03:20.560Z
