section,male,female,lastUpdate,date
0,48428,45637,2021-02-11T20:17:35.403Z,2021-02-11T20:17:35.403Z
10,80168,70342,2021-02-11T20:17:35.403Z,2021-02-11T20:17:35.403Z
20,66824,67873,2021-02-11T20:17:35.403Z,2021-02-11T20:17:35.403Z
30,47896,50545,2021-02-11T20:17:35.403Z,2021-02-11T20:17:35.403Z
40,40911,45032,2021-02-11T20:17:35.403Z,2021-02-11T20:17:35.403Z
50,31099,33120,2021-02-11T20:17:35.403Z,2021-02-11T20:17:35.403Z
60,21635,20696,2021-02-11T20:17:35.403Z,2021-02-11T20:17:35.403Z
70,10738,10540,2021-02-11T20:17:35.403Z,2021-02-11T20:17:35.403Z
80,4754,6440,2021-02-11T20:17:35.403Z,2021-02-11T20:17:35.403Z
90,1251,2669,2021-02-11T20:17:35.403Z,2021-02-11T20:17:35.403Z
