section,male,female,lastUpdate,date
0,0,1,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
10,0,2,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
20,5,2,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
30,14,11,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
40,25,14,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
50,44,17,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
60,43,26,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
70,37,18,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
80,9,15,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
90,1,2,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
