section,male,female,lastUpdate,date
0,1,1,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
10,2,5,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
20,11,14,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
30,34,29,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
40,55,37,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
50,104,52,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
60,103,74,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
70,102,78,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
80,59,63,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
90,10,14,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
