name,amount,lastUpdate,date
hard,872,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
moderate,180,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
critical,357,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
breath,296,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
name,amount,lastUpdate,date
hard,872,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
moderate,180,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
critical,357,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
breath,296,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
