section,male,female,lastUpdate,date
0,2,2,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
10,3,1,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
20,13,10,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
30,19,15,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
40,40,35,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
50,192,84,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
60,527,234,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
70,908,471,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
80,996,861,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
90,475,637,2021-02-19T13:33:49.817Z,2021-02-19T13:33:49.817Z
