section,male,female,lastUpdate,date
0,0,1.0,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
10,0,,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
20,3,1.0,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
30,4,8.0,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
40,18,6.0,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
50,31,15.0,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
60,20,18.0,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
70,15,17.0,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
80,7,4.0,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
90,2,1.0,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
