section,male,female,lastUpdate,date
0,61829,58404,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
10,92062,83657,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
20,76751,80259,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
30,55709,59795,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
40,46354,51482,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
50,34507,37370,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
60,23555,23092,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
70,11755,11745,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
80,5238,7203,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
90,1427,2967,2021-04-05T14:12:33.857Z,2021-04-05T14:12:33.857Z
