name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,102.4683532714844,11,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
יוספטל,,41.53845977783203,0,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
שמיר,,64.6464614868164,11,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
וולפסון,,63.2503662109375,8,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
זיו צפת,,80.40345764160156,14,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
הלל יפה,,81.74757385253906,3,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
נהריה,,71.64591979980469,11,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
ברזילי,,78.33333587646484,3,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
פוריה,,57.74647903442383,4,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
סוראסקי,,100.4269866943359,12,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
בני ציון,,80.36951446533203,12,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
רבין ק. בילינסון,,97.2455062866211,15,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
סורוקה,,74.63075256347656,6,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
מאיר,,73.26477813720703,11,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
קפלן,,86.6426010131836,10,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
"רמב""ם",,86.59793853759766,56,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
הכרמל,,78.32310485839844,9,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
השרון ק. גולדה,,55.18672180175781,2,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
הדסה עין כרם,,108.367073059082,18,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
הסקוטי,,115.7894744873047,1,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
המשפחה הקדושה,,,0,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
סנט ג'וזף,,,4,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
שערי צדק,,,0,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
אל מקאסד,,,0,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
לניאדו,,82.17269897460938,11,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
אוגוסטה ויקטוריה,,,0,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
מעייני הישועה,,99.04153442382812,1,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
אסותא אשדוד,,,2,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
שניידר,,,0,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
סנט וינסנט,,67.16417694091797,12,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
המרכזי בעמק,,72.4137954711914,20,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
