date,amount,lastUpdate
2020-11-11T00:00:00.000Z,669,2020-11-18T16:22:43.690Z
2020-11-12T00:00:00.000Z,665,2020-11-18T16:22:43.690Z
2020-11-13T00:00:00.000Z,668,2020-11-18T16:22:43.690Z
2020-11-14T00:00:00.000Z,237,2020-11-18T16:22:43.690Z
2020-11-15T00:00:00.000Z,552,2020-11-18T16:22:43.690Z
2020-11-16T00:00:00.000Z,777,2020-11-18T16:22:43.690Z
2020-11-17T00:00:00.000Z,706,2020-11-18T16:22:43.690Z
