name,amount,lastUpdate,date
hard,308,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
moderate,82,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
critical,136,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
name,amount,lastUpdate,date
hard,308,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
moderate,82,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
critical,136,2020-11-18T16:22:43.690Z,2020-11-18T16:22:43.690Z
