section,male,female,lastUpdate,date
0,49374,46492,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
10,81048,71325,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
20,67740,68916,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
30,48626,51311,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
40,41402,45589,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
50,31425,33490,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
60,21806,20879,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
70,10801,10641,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
80,4782,6487,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
90,1264,2681,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
