city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,130204,877,243,19354,9,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
תל אביב - יפו,26256,208,62,19578,5,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
באר שבע,15022,194,77,6600,10,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
נתניה,16896,173,75,7310,8,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
רהט,4844,139,52,1005,20,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
חיפה,16597,139,47,11170,5,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
פתח תקווה,21558,137,57,9169,6,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
אשדוד,25492,132,30,5687,6,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
חולון,14609,126,44,5589,7,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
נצרת,9011,111,36,1632,14,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
אום אל-פחם,6106,99,58,1238,17,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
ראשון לציון,14830,90,33,7435,4,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
אשקלון,11802,88,26,3974,6,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
בת ים,9639,88,29,3594,7,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
לוד,8599,83,26,2459,10,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
רמלה,9512,76, 11-14 ,1768,10,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
טייבה,4508,62,38,1056,14,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
בית שמש,20201,54,26,1559,4,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
חדרה,6811,52,26,2651,5,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
נתיבות,6995,50,26,905,12,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
קרית גת,7294,46,15,1418,8,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
כפר קאסם,3345,45,25,643,18,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
באקה אל-גרביה,2740,44,26,573,15,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
ערד,2463,44,16,1152,16,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
אבו סנאן,1331,44,21,1081,33,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
