age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,323213,275702,1538337,21.0,17.9,2021-04-01T14:35:31.573Z
20-29,949947,826778,1300361,73.1,63.6,2021-04-01T14:35:31.573Z
30-39,929582,835314,1197026,77.7,69.8,2021-04-01T14:35:31.573Z
40-49,905546,833597,1098556,82.4,75.9,2021-04-01T14:35:31.573Z
50-59,741768,690901,849966,87.3,81.3,2021-04-01T14:35:31.573Z
60-69,658293,625290,741639,88.8,84.3,2021-04-01T14:35:31.573Z
70-79,477567,460357,490784,97.3,93.8,2021-04-01T14:35:31.573Z
80-89,213483,204897,225538,94.7,90.8,2021-04-01T14:35:31.573Z
90+,50176,47293,51496,97.4,91.8,2021-04-01T14:35:31.573Z
