section,male,female,lastUpdate,date
0,2,4,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
10,4,1,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
20,18,13,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
30,29,19,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
40,57,50,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
50,219,106,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
60,605,276,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
70,986,544,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
80,1102,961,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
90,524,698,2021-04-01T14:35:31.573Z,2021-04-01T14:35:31.573Z
