amount,lastUpdate
0,2021-01-15T07:41:36.633Z
0,2021-01-15T07:41:36.633Z
0,2021-01-15T07:41:36.633Z
1,2021-01-15T07:41:36.633Z
2,2021-01-15T07:41:36.633Z
3,2021-01-15T07:41:36.633Z
5,2021-01-15T07:41:36.633Z
5,2021-01-15T07:41:36.633Z
6,2021-01-15T07:41:36.633Z
7,2021-01-15T07:41:36.633Z
7,2021-01-15T07:41:36.633Z
7,2021-01-15T07:41:36.633Z
6,2021-01-15T07:41:36.633Z
9,2021-01-15T07:41:36.633Z
11,2021-01-15T07:41:36.633Z
12,2021-01-15T07:41:36.633Z
16,2021-01-15T07:41:36.633Z
21,2021-01-15T07:41:36.633Z
23,2021-01-15T07:41:36.633Z
27,2021-01-15T07:41:36.633Z
38,2021-01-15T07:41:36.633Z
44,2021-01-15T07:41:36.633Z
48,2021-01-15T07:41:36.633Z
52,2021-01-15T07:41:36.633Z
56,2021-01-15T07:41:36.633Z
67,2021-01-15T07:41:36.633Z
70,2021-01-15T07:41:36.633Z
80,2021-01-15T07:41:36.633Z
89,2021-01-15T07:41:36.633Z
98,2021-01-15T07:41:36.633Z
111,2021-01-15T07:41:36.633Z
113,2021-01-15T07:41:36.633Z
131,2021-01-15T07:41:36.633Z
140,2021-01-15T07:41:36.633Z
135,2021-01-15T07:41:36.633Z
147,2021-01-15T07:41:36.633Z
160,2021-01-15T07:41:36.633Z
166,2021-01-15T07:41:36.633Z
166,2021-01-15T07:41:36.633Z
170,2021-01-15T07:41:36.633Z
182,2021-01-15T07:41:36.633Z
177,2021-01-15T07:41:36.633Z
192,2021-01-15T07:41:36.633Z
178,2021-01-15T07:41:36.633Z
179,2021-01-15T07:41:36.633Z
182,2021-01-15T07:41:36.633Z
165,2021-01-15T07:41:36.633Z
174,2021-01-15T07:41:36.633Z
157,2021-01-15T07:41:36.633Z
154,2021-01-15T07:41:36.633Z
145,2021-01-15T07:41:36.633Z
149,2021-01-15T07:41:36.633Z
146,2021-01-15T07:41:36.633Z
144,2021-01-15T07:41:36.633Z
136,2021-01-15T07:41:36.633Z
142,2021-01-15T07:41:36.633Z
132,2021-01-15T07:41:36.633Z
127,2021-01-15T07:41:36.633Z
122,2021-01-15T07:41:36.633Z
112,2021-01-15T07:41:36.633Z
109,2021-01-15T07:41:36.633Z
111,2021-01-15T07:41:36.633Z
101,2021-01-15T07:41:36.633Z
97,2021-01-15T07:41:36.633Z
91,2021-01-15T07:41:36.633Z
88,2021-01-15T07:41:36.633Z
84,2021-01-15T07:41:36.633Z
78,2021-01-15T07:41:36.633Z
78,2021-01-15T07:41:36.633Z
74,2021-01-15T07:41:36.633Z
69,2021-01-15T07:41:36.633Z
65,2021-01-15T07:41:36.633Z
61,2021-01-15T07:41:36.633Z
61,2021-01-15T07:41:36.633Z
61,2021-01-15T07:41:36.633Z
60,2021-01-15T07:41:36.633Z
55,2021-01-15T07:41:36.633Z
52,2021-01-15T07:41:36.633Z
51,2021-01-15T07:41:36.633Z
46,2021-01-15T07:41:36.633Z
47,2021-01-15T07:41:36.633Z
46,2021-01-15T07:41:36.633Z
46,2021-01-15T07:41:36.633Z
43,2021-01-15T07:41:36.633Z
41,2021-01-15T07:41:36.633Z
36,2021-01-15T07:41:36.633Z
40,2021-01-15T07:41:36.633Z
36,2021-01-15T07:41:36.633Z
39,2021-01-15T07:41:36.633Z
35,2021-01-15T07:41:36.633Z
35,2021-01-15T07:41:36.633Z
32,2021-01-15T07:41:36.633Z
29,2021-01-15T07:41:36.633Z
28,2021-01-15T07:41:36.633Z
30,2021-01-15T07:41:36.633Z
29,2021-01-15T07:41:36.633Z
29,2021-01-15T07:41:36.633Z
29,2021-01-15T07:41:36.633Z
30,2021-01-15T07:41:36.633Z
31,2021-01-15T07:41:36.633Z
32,2021-01-15T07:41:36.633Z
35,2021-01-15T07:41:36.633Z
35,2021-01-15T07:41:36.633Z
35,2021-01-15T07:41:36.633Z
31,2021-01-15T07:41:36.633Z
36,2021-01-15T07:41:36.633Z
38,2021-01-15T07:41:36.633Z
36,2021-01-15T07:41:36.633Z
40,2021-01-15T07:41:36.633Z
39,2021-01-15T07:41:36.633Z
41,2021-01-15T07:41:36.633Z
45,2021-01-15T07:41:36.633Z
43,2021-01-15T07:41:36.633Z
40,2021-01-15T07:41:36.633Z
45,2021-01-15T07:41:36.633Z
44,2021-01-15T07:41:36.633Z
45,2021-01-15T07:41:36.633Z
40,2021-01-15T07:41:36.633Z
39,2021-01-15T07:41:36.633Z
44,2021-01-15T07:41:36.633Z
56,2021-01-15T07:41:36.633Z
59,2021-01-15T07:41:36.633Z
72,2021-01-15T07:41:36.633Z
83,2021-01-15T07:41:36.633Z
85,2021-01-15T07:41:36.633Z
94,2021-01-15T07:41:36.633Z
90,2021-01-15T07:41:36.633Z
94,2021-01-15T07:41:36.633Z
113,2021-01-15T07:41:36.633Z
126,2021-01-15T07:41:36.633Z
130,2021-01-15T07:41:36.633Z
136,2021-01-15T07:41:36.633Z
151,2021-01-15T07:41:36.633Z
184,2021-01-15T07:41:36.633Z
190,2021-01-15T07:41:36.633Z
209,2021-01-15T07:41:36.633Z
209,2021-01-15T07:41:36.633Z
219,2021-01-15T07:41:36.633Z
235,2021-01-15T07:41:36.633Z
271,2021-01-15T07:41:36.633Z
265,2021-01-15T07:41:36.633Z
257,2021-01-15T07:41:36.633Z
285,2021-01-15T07:41:36.633Z
310,2021-01-15T07:41:36.633Z
330,2021-01-15T07:41:36.633Z
322,2021-01-15T07:41:36.633Z
312,2021-01-15T07:41:36.633Z
317,2021-01-15T07:41:36.633Z
323,2021-01-15T07:41:36.633Z
336,2021-01-15T07:41:36.633Z
319,2021-01-15T07:41:36.633Z
318,2021-01-15T07:41:36.633Z
338,2021-01-15T07:41:36.633Z
350,2021-01-15T07:41:36.633Z
329,2021-01-15T07:41:36.633Z
342,2021-01-15T07:41:36.633Z
355,2021-01-15T07:41:36.633Z
357,2021-01-15T07:41:36.633Z
367,2021-01-15T07:41:36.633Z
387,2021-01-15T07:41:36.633Z
387,2021-01-15T07:41:36.633Z
391,2021-01-15T07:41:36.633Z
373,2021-01-15T07:41:36.633Z
372,2021-01-15T07:41:36.633Z
371,2021-01-15T07:41:36.633Z
369,2021-01-15T07:41:36.633Z
383,2021-01-15T07:41:36.633Z
376,2021-01-15T07:41:36.633Z
393,2021-01-15T07:41:36.633Z
398,2021-01-15T07:41:36.633Z
383,2021-01-15T07:41:36.633Z
394,2021-01-15T07:41:36.633Z
401,2021-01-15T07:41:36.633Z
403,2021-01-15T07:41:36.633Z
406,2021-01-15T07:41:36.633Z
425,2021-01-15T07:41:36.633Z
427,2021-01-15T07:41:36.633Z
418,2021-01-15T07:41:36.633Z
422,2021-01-15T07:41:36.633Z
419,2021-01-15T07:41:36.633Z
439,2021-01-15T07:41:36.633Z
452,2021-01-15T07:41:36.633Z
434,2021-01-15T07:41:36.633Z
417,2021-01-15T07:41:36.633Z
413,2021-01-15T07:41:36.633Z
402,2021-01-15T07:41:36.633Z
416,2021-01-15T07:41:36.633Z
440,2021-01-15T07:41:36.633Z
455,2021-01-15T07:41:36.633Z
455,2021-01-15T07:41:36.633Z
460,2021-01-15T07:41:36.633Z
485,2021-01-15T07:41:36.633Z
492,2021-01-15T07:41:36.633Z
489,2021-01-15T07:41:36.633Z
518,2021-01-15T07:41:36.633Z
517,2021-01-15T07:41:36.633Z
522,2021-01-15T07:41:36.633Z
515,2021-01-15T07:41:36.633Z
531,2021-01-15T07:41:36.633Z
563,2021-01-15T07:41:36.633Z
587,2021-01-15T07:41:36.633Z
612,2021-01-15T07:41:36.633Z
628,2021-01-15T07:41:36.633Z
651,2021-01-15T07:41:36.633Z
632,2021-01-15T07:41:36.633Z
666,2021-01-15T07:41:36.633Z
661,2021-01-15T07:41:36.633Z
707,2021-01-15T07:41:36.633Z
719,2021-01-15T07:41:36.633Z
732,2021-01-15T07:41:36.633Z
758,2021-01-15T07:41:36.633Z
797,2021-01-15T07:41:36.633Z
820,2021-01-15T07:41:36.633Z
812,2021-01-15T07:41:36.633Z
849,2021-01-15T07:41:36.633Z
843,2021-01-15T07:41:36.633Z
897,2021-01-15T07:41:36.633Z
870,2021-01-15T07:41:36.633Z
852,2021-01-15T07:41:36.633Z
848,2021-01-15T07:41:36.633Z
840,2021-01-15T07:41:36.633Z
832,2021-01-15T07:41:36.633Z
812,2021-01-15T07:41:36.633Z
810,2021-01-15T07:41:36.633Z
801,2021-01-15T07:41:36.633Z
764,2021-01-15T07:41:36.633Z
726,2021-01-15T07:41:36.633Z
699,2021-01-15T07:41:36.633Z
659,2021-01-15T07:41:36.633Z
647,2021-01-15T07:41:36.633Z
659,2021-01-15T07:41:36.633Z
643,2021-01-15T07:41:36.633Z
626,2021-01-15T07:41:36.633Z
605,2021-01-15T07:41:36.633Z
588,2021-01-15T07:41:36.633Z
561,2021-01-15T07:41:36.633Z
538,2021-01-15T07:41:36.633Z
510,2021-01-15T07:41:36.633Z
493,2021-01-15T07:41:36.633Z
476,2021-01-15T07:41:36.633Z
463,2021-01-15T07:41:36.633Z
446,2021-01-15T07:41:36.633Z
429,2021-01-15T07:41:36.633Z
410,2021-01-15T07:41:36.633Z
397,2021-01-15T07:41:36.633Z
400,2021-01-15T07:41:36.633Z
381,2021-01-15T07:41:36.633Z
354,2021-01-15T07:41:36.633Z
334,2021-01-15T07:41:36.633Z
318,2021-01-15T07:41:36.633Z
325,2021-01-15T07:41:36.633Z
336,2021-01-15T07:41:36.633Z
332,2021-01-15T07:41:36.633Z
307,2021-01-15T07:41:36.633Z
308,2021-01-15T07:41:36.633Z
302,2021-01-15T07:41:36.633Z
291,2021-01-15T07:41:36.633Z
291,2021-01-15T07:41:36.633Z
307,2021-01-15T07:41:36.633Z
319,2021-01-15T07:41:36.633Z
318,2021-01-15T07:41:36.633Z
315,2021-01-15T07:41:36.633Z
321,2021-01-15T07:41:36.633Z
316,2021-01-15T07:41:36.633Z
310,2021-01-15T07:41:36.633Z
306,2021-01-15T07:41:36.633Z
289,2021-01-15T07:41:36.633Z
281,2021-01-15T07:41:36.633Z
292,2021-01-15T07:41:36.633Z
281,2021-01-15T07:41:36.633Z
279,2021-01-15T07:41:36.633Z
267,2021-01-15T07:41:36.633Z
275,2021-01-15T07:41:36.633Z
272,2021-01-15T07:41:36.633Z
277,2021-01-15T07:41:36.633Z
291,2021-01-15T07:41:36.633Z
307,2021-01-15T07:41:36.633Z
324,2021-01-15T07:41:36.633Z
331,2021-01-15T07:41:36.633Z
343,2021-01-15T07:41:36.633Z
335,2021-01-15T07:41:36.633Z
326,2021-01-15T07:41:36.633Z
322,2021-01-15T07:41:36.633Z
320,2021-01-15T07:41:36.633Z
339,2021-01-15T07:41:36.633Z
344,2021-01-15T07:41:36.633Z
379,2021-01-15T07:41:36.633Z
385,2021-01-15T07:41:36.633Z
389,2021-01-15T07:41:36.633Z
404,2021-01-15T07:41:36.633Z
431,2021-01-15T07:41:36.633Z
453,2021-01-15T07:41:36.633Z
468,2021-01-15T07:41:36.633Z
472,2021-01-15T07:41:36.633Z
490,2021-01-15T07:41:36.633Z
511,2021-01-15T07:41:36.633Z
514,2021-01-15T07:41:36.633Z
533,2021-01-15T07:41:36.633Z
558,2021-01-15T07:41:36.633Z
579,2021-01-15T07:41:36.633Z
615,2021-01-15T07:41:36.633Z
618,2021-01-15T07:41:36.633Z
640,2021-01-15T07:41:36.633Z
664,2021-01-15T07:41:36.633Z
708,2021-01-15T07:41:36.633Z
735,2021-01-15T07:41:36.633Z
750,2021-01-15T07:41:36.633Z
806,2021-01-15T07:41:36.633Z
835,2021-01-15T07:41:36.633Z
880,2021-01-15T07:41:36.633Z
926,2021-01-15T07:41:36.633Z
936,2021-01-15T07:41:36.633Z
953,2021-01-15T07:41:36.633Z
1010,2021-01-15T07:41:36.633Z
1089,2021-01-15T07:41:36.633Z
1102,2021-01-15T07:41:36.633Z
1102,2021-01-15T07:41:36.633Z
1121,2021-01-15T07:41:36.633Z
1161,2021-01-15T07:41:36.633Z
1141,2021-01-15T07:41:36.633Z
