section,male,female,lastUpdate,date
0,36150,34294,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
10,65926,55776,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
20,55386,55229,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
30,39707,41753,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
40,34492,37878,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
50,26548,28238,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
60,19229,18098,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
70,9568,9111,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
80,4124,5521,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
90,1077,2332,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
