section,male,female,lastUpdate,date
0,2,2,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
10,2,2,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
20,5,9,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
30,14,9,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
40,28,29,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
50,144,69,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
60,401,166,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
70,706,351,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
80,801,652,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
90,370,500,2021-01-22T07:17:51.503Z,2021-01-22T07:17:51.503Z
