section,male,female,lastUpdate,date
0,1,2,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
10,1,2,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
20,3,6,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
30,12,8,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
40,22,15,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
50,110,60,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
60,302,124,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
70,542,261,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
80,588,498,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
90,263,384,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
