section,male,female,lastUpdate,date
0,0,0,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
10,1,0,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
20,2,2,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
30,4,5,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
40,25,14,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
50,66,18,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
60,99,38,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
70,86,66,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
80,44,48,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
90,12,17,2020-12-26T14:11:57.997Z,2020-12-26T14:11:57.997Z
