section,male,female,lastUpdate,date
0,0,4,2021-03-12T13:52:09.540Z,2021-03-12T13:52:09.540Z
10,1,2,2021-03-12T13:52:09.540Z,2021-03-12T13:52:09.540Z
20,7,7,2021-03-12T13:52:09.540Z,2021-03-12T13:52:09.540Z
30,18,27,2021-03-12T13:52:09.540Z,2021-03-12T13:52:09.540Z
40,48,23,2021-03-12T13:52:09.540Z,2021-03-12T13:52:09.540Z
50,69,49,2021-03-12T13:52:09.540Z,2021-03-12T13:52:09.540Z
60,76,70,2021-03-12T13:52:09.540Z,2021-03-12T13:52:09.540Z
70,63,41,2021-03-12T13:52:09.540Z,2021-03-12T13:52:09.540Z
80,36,45,2021-03-12T13:52:09.540Z,2021-03-12T13:52:09.540Z
90,13,9,2021-03-12T13:52:09.540Z,2021-03-12T13:52:09.540Z
