section,male,female,lastUpdate,date
0,2,4,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
10,4,1,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
20,20,13,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
30,27,19,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
40,58,50,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
50,220,107,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
60,601,269,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
70,997,554,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
80,1088,954,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
90,514,681,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
