section,male,female,lastUpdate,date
0,0.0,1.0,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
10,,,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
20,2.0,2.0,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
30,6.0,9.0,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
40,18.0,8.0,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
50,34.0,14.0,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
60,27.0,22.0,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
70,19.0,23.0,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
80,10.0,7.0,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
90,2.0,1.0,2021-03-28T14:25:42.860Z,2021-03-28T14:25:42.860Z
