age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,319463,265379,1538337,20.8,17.3,2021-03-28T14:25:42.860Z
20-29,941527,800150,1300361,72.4,61.5,2021-03-28T14:25:42.860Z
30-39,923178,814130,1197026,77.1,68.0,2021-03-28T14:25:42.860Z
40-49,901040,819746,1098556,82.0,74.6,2021-03-28T14:25:42.860Z
50-59,738756,682403,849966,86.9,80.3,2021-03-28T14:25:42.860Z
60-69,656397,620345,741639,88.5,83.6,2021-03-28T14:25:42.860Z
70-79,476511,457700,490784,97.1,93.3,2021-03-28T14:25:42.860Z
80-89,212857,203523,225538,94.4,90.2,2021-03-28T14:25:42.860Z
90+,49973,46952,51496,97.0,91.2,2021-03-28T14:25:42.860Z
