section,male,female,lastUpdate,date
0,2,1,2021-01-10T15:34:00.387Z,2021-01-10T15:34:00.387Z
10,1,2,2021-01-10T15:34:00.387Z,2021-01-10T15:34:00.387Z
20,6,8,2021-01-10T15:34:00.387Z,2021-01-10T15:34:00.387Z
30,13,7,2021-01-10T15:34:00.387Z,2021-01-10T15:34:00.387Z
40,24,24,2021-01-10T15:34:00.387Z,2021-01-10T15:34:00.387Z
50,129,63,2021-01-10T15:34:00.387Z,2021-01-10T15:34:00.387Z
60,342,144,2021-01-10T15:34:00.387Z,2021-01-10T15:34:00.387Z
70,609,297,2021-01-10T15:34:00.387Z,2021-01-10T15:34:00.387Z
80,680,567,2021-01-10T15:34:00.387Z,2021-01-10T15:34:00.387Z
90,308,435,2021-01-10T15:34:00.387Z,2021-01-10T15:34:00.387Z
