section,male,female,lastUpdate,date
0,1,4,2021-03-21T19:21:03.850Z,2021-03-21T19:21:03.850Z
10,0,2,2021-03-21T19:21:03.850Z,2021-03-21T19:21:03.850Z
20,10,8,2021-03-21T19:21:03.850Z,2021-03-21T19:21:03.850Z
30,15,26,2021-03-21T19:21:03.850Z,2021-03-21T19:21:03.850Z
40,36,25,2021-03-21T19:21:03.850Z,2021-03-21T19:21:03.850Z
50,60,37,2021-03-21T19:21:03.850Z,2021-03-21T19:21:03.850Z
60,62,58,2021-03-21T19:21:03.850Z,2021-03-21T19:21:03.850Z
70,53,43,2021-03-21T19:21:03.850Z,2021-03-21T19:21:03.850Z
80,30,45,2021-03-21T19:21:03.850Z,2021-03-21T19:21:03.850Z
90,12,8,2021-03-21T19:21:03.850Z,2021-03-21T19:21:03.850Z
