section,male,female,lastUpdate,date
0,18617,17772,2020-12-08T04:41:42.923Z,2020-12-08T04:41:42.923Z
10,41049,30103,2020-12-08T04:41:42.923Z,2020-12-08T04:41:42.923Z
20,35560,32975,2020-12-08T04:41:42.923Z,2020-12-08T04:41:42.923Z
30,24051,24150,2020-12-08T04:41:42.923Z,2020-12-08T04:41:42.923Z
40,21096,22487,2020-12-08T04:41:42.923Z,2020-12-08T04:41:42.923Z
50,16398,17145,2020-12-08T04:41:42.923Z,2020-12-08T04:41:42.923Z
60,12000,10744,2020-12-08T04:41:42.923Z,2020-12-08T04:41:42.923Z
70,5961,5484,2020-12-08T04:41:42.923Z,2020-12-08T04:41:42.923Z
80,2503,3196,2020-12-08T04:41:42.923Z,2020-12-08T04:41:42.923Z
90,605,1384,2020-12-08T04:41:42.923Z,2020-12-08T04:41:42.923Z
