section,male,female,lastUpdate,date
0,2,4,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
10,4,1,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
20,18,13,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
30,29,19,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
40,57,52,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
50,221,106,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
60,607,277,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
70,989,547,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
80,1103,962,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
90,523,698,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
