total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy,lastUpdate
2892,516,92,68,154,197,2021-04-03T14:56:45.993Z
100,18,18,13,30,38,2021-04-03T14:56:45.993Z
