city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,130283,823,241,15481,9,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
רהט,4914,193,113,1115,28,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
באר שבע,15051,192,79,5404,10,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
תל אביב - יפו,26268,189,60,15838,4,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
נתניה,16919,149,78,5878,7,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
חיפה,16603,129,40,8975,5,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
פתח תקווה,21573,117,50,6967,5,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
אשדוד,25500,116,25,4690,5,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
חולון,14614,107,29,4380,6,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
נצרת,9013,92,22,1533,12,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
אום אל-פחם,6116,88,51,994,15,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
לוד,8605,83,26,2032,10,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
ראשון לציון,14835,78,21,6107,3,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
אשקלון,11809,78,26,3408,5,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
בת ים,9645,76,19,3210,6,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
טייבה,4519,67,43,955,15,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
רמלה,9513,56,  6-10  ,1586,7,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
נתיבות,7002,53,33,619,13,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
בית שמש,20204,51,28,1336,4,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
לקיה,750,47,27,244,30,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
רחובות,11288,45,18,3435,3,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
קרית גת,7298,44, 11-14 ,1105,7,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
חדרה,6814,43,23,2270,4,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
אבו סנאן,1335,43,22,1015,32,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
כסיפה,892,42,16,152,23,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
באקה אל-גרביה,2747,41,21,598,14,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
אבו גוש,1274,41,15,497,50,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
כפר קאסם,3352,40,24,705,16,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
ערד,2466,40, 11-14 ,983,15,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
דימונה,2497,37, 11-14 ,1089,10,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
ערערה-בנגב,983,37,18,219,20,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
בני ברק,48198,36, 11-14 ,1307,2,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
מעלה עירון,1875,34,17,267,22,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
קרית אתא,4677,34,  6-10  ,1507,6,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
חורה,855,33,19,173,18,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
ערערה,2016,32,18,407,16,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
טירה,2718,32, 11-14 ,596,12,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
אילת,2504,31,  1-5  ,3294,5,2021-04-03T14:56:45.993Z,2021-04-03T14:56:45.993Z
