section,male,female,lastUpdate,date
0,2,2,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
10,4,2,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
20,12,9,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
30,17,13,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
40,41,33,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
50,182,83,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
60,506,224,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
70,877,453,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
80,969,830,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
90,471,620,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
