section,male,female,lastUpdate,date
0,49161,46311,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
10,80826,71059,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
20,67466,68595,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
30,48416,51103,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
40,41254,45448,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
50,31334,33386,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
60,21759,20848,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
70,10780,10608,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
80,4779,6485,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
90,1264,2677,2021-02-13T18:56:28.940Z,2021-02-13T18:56:28.940Z
