section,male,female,lastUpdate,date
0,1,2,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
10,2,2,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
20,6,9,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
30,14,10,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
40,29,29,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
50,147,72,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
60,418,178,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
70,742,367,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
80,831,671,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
90,384,521,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
