section,male,female,lastUpdate,date
0,37358,35495,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
10,67490,57350,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
20,56621,56543,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
30,40605,42714,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
40,35258,38727,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
50,27133,28833,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
60,19591,18428,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
70,9761,9327,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
80,4226,5639,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
90,1116,2389,2021-01-25T07:28:11.697Z,2021-01-25T07:28:11.697Z
