name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,102.7848129272461,28,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
יוספטל,,67.69230651855469,5,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
שמיר,,74.41077423095703,23,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
וולפסון,,80.38067626953125,17,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
זיו צפת,,84.14985656738281,12,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
הלל יפה,,96.69902801513672,13,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
נהריה,,68.90410614013672,33,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
ברזילי,,85.09933471679688,33,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
פוריה,,68.73239135742188,11,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
סוראסקי,,119.4705352783203,32,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
בני ציון,,96.99768829345703,6,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
רבין ק. בילינסון,,91.49700927734375,16,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
סורוקה,,84.44830322265625,26,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
מאיר,,83.54756164550781,25,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
קפלן,,92.41876983642578,30,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
"רמב""ם",,94.97950744628906,22,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
הכרמל,,94.06952667236328,5,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
השרון ק. גולדה,,65.56016540527344,12,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
הדסה עין כרם,,,54,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
הסקוטי,,28.5714282989502,5,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
המשפחה הקדושה,,,0,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
סנט ג'וזף,,,1,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
שערי צדק,,111.6707611083984,15,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
אל מקאסד,,,0,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
לניאדו,,79.66574096679688,16,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
אוגוסטה ויקטוריה,,,2,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
מעייני הישועה,,95.88607788085938,15,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
אסותא אשדוד,,,5,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
שניידר,,,0,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
סנט וינסנט,,,0,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
המרכזי בעמק,,80.17241668701172,28,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
