section,male,female,lastUpdate,date
0,2,3,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
10,3,1,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
20,18,12,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
30,23,17,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
40,52,46,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
50,211,98,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
60,570,254,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
70,971,518,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
80,1052,923,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
90,491,668,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
