section,male,female,lastUpdate,date
0,59000,55635,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
10,89363,80540,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
20,74734,77875,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
30,54121,57836,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
40,45105,49966,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
50,33740,36399,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
60,23059,22436,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
70,11425,11457,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
80,5042,6913,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
90,1352,2831,2021-03-09T20:42:14.300Z,2021-03-09T20:42:14.300Z
