age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,289842,186753,1538337,18.8,12.1,2021-03-09T20:42:14.300Z
20-29,874166,554969,1300361,67.2,42.7,2021-03-09T20:42:14.300Z
30-39,884386,607424,1197026,73.9,50.7,2021-03-09T20:42:14.300Z
40-49,879297,693994,1098556,80.0,63.2,2021-03-09T20:42:14.300Z
50-59,724508,608710,849966,85.2,71.6,2021-03-09T20:42:14.300Z
60-69,644809,583866,741639,86.9,78.7,2021-03-09T20:42:14.300Z
70-79,470239,440579,490784,95.8,89.8,2021-03-09T20:42:14.300Z
80-89,209740,195636,225538,93.0,86.7,2021-03-09T20:42:14.300Z
90+,49178,45310,51496,95.5,88.0,2021-03-09T20:42:14.300Z
