section,male,female,lastUpdate,date
0,1,1,2020-12-20T16:11:28.227Z,2020-12-20T16:11:28.227Z
10,1,2,2020-12-20T16:11:28.227Z,2020-12-20T16:11:28.227Z
20,2,6,2020-12-20T16:11:28.227Z,2020-12-20T16:11:28.227Z
30,12,7,2020-12-20T16:11:28.227Z,2020-12-20T16:11:28.227Z
40,23,14,2020-12-20T16:11:28.227Z,2020-12-20T16:11:28.227Z
50,105,57,2020-12-20T16:11:28.227Z,2020-12-20T16:11:28.227Z
60,286,118,2020-12-20T16:11:28.227Z,2020-12-20T16:11:28.227Z
70,523,258,2020-12-20T16:11:28.227Z,2020-12-20T16:11:28.227Z
80,570,482,2020-12-20T16:11:28.227Z,2020-12-20T16:11:28.227Z
90,252,376,2020-12-20T16:11:28.227Z,2020-12-20T16:11:28.227Z
