section,male,female,lastUpdate,date
0,0,0,2021-02-11T16:13:16.903Z,2021-02-11T16:13:16.903Z
10,0,2,2021-02-11T16:13:16.903Z,2021-02-11T16:13:16.903Z
20,3,4,2021-02-11T16:13:16.903Z,2021-02-11T16:13:16.903Z
30,11,9,2021-02-11T16:13:16.903Z,2021-02-11T16:13:16.903Z
40,20,12,2021-02-11T16:13:16.903Z,2021-02-11T16:13:16.903Z
50,44,19,2021-02-11T16:13:16.903Z,2021-02-11T16:13:16.903Z
60,44,31,2021-02-11T16:13:16.903Z,2021-02-11T16:13:16.903Z
70,42,26,2021-02-11T16:13:16.903Z,2021-02-11T16:13:16.903Z
80,12,20,2021-02-11T16:13:16.903Z,2021-02-11T16:13:16.903Z
90,3,1,2021-02-11T16:13:16.903Z,2021-02-11T16:13:16.903Z
