section,male,female,lastUpdate,date
0,0,0,2020-11-30T03:42:22.700Z,2020-11-30T03:42:22.700Z
10,1,0,2020-11-30T03:42:22.700Z,2020-11-30T03:42:22.700Z
20,0,0,2020-11-30T03:42:22.700Z,2020-11-30T03:42:22.700Z
30,0,0,2020-11-30T03:42:22.700Z,2020-11-30T03:42:22.700Z
40,4,2,2020-11-30T03:42:22.700Z,2020-11-30T03:42:22.700Z
50,12,3,2020-11-30T03:42:22.700Z,2020-11-30T03:42:22.700Z
60,22,8,2020-11-30T03:42:22.700Z,2020-11-30T03:42:22.700Z
70,25,15,2020-11-30T03:42:22.700Z,2020-11-30T03:42:22.700Z
80,7,12,2020-11-30T03:42:22.700Z,2020-11-30T03:42:22.700Z
90,2,1,2020-11-30T03:42:22.700Z,2020-11-30T03:42:22.700Z
