section,male,female,lastUpdate,date
0,0,4,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
10,1,3,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
20,8,7,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
30,21,25,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
40,52,28,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
50,75,51,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
60,79,62,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
70,61,51,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
80,36,53,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
90,12,8,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
