section,male,female,lastUpdate,date
0,2,3,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
10,3,1,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
20,18,12,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
30,23,17,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
40,52,46,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
50,211,98,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
60,570,255,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
70,972,519,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
80,1052,923,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
90,492,667,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
