name,amount,lastUpdate,date
hard,653,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
moderate,161,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
critical,250,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
breath,215,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
name,amount,lastUpdate,date
hard,653,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
moderate,161,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
critical,250,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
breath,215,2021-03-10T07:35:41.117Z,2021-03-10T07:35:41.117Z
