section,male,female,lastUpdate,date
0,0,0,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
10,0,0,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
20,0,1,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
30,2,0,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
40,12,1,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
50,26,8,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
60,52,14,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
70,39,23,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
80,15,11,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
90,4,3,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
