name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
אוגוסטה ויקטוריה,,,3,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
שערי צדק,,82.30958557128906,14,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
אסותא אשדוד,,,6,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
בני ציון,,65.35797119140625,25,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
ברזילי,,57.5,10,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
הדסה עין כרם,,94.46693420410156,22,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
הכרמל,,62.78118515014648,10,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
הלל יפה,,69.51456451416016,10,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
המרכזי בעמק,,63.44827651977539,55,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
המשפחה הקדושה,,,0,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
הסקוטי,,100.0,1,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
השרון ק. גולדה,,49.37759399414063,3,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
וולפסון,,56.95461273193359,6,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
זיו צפת,,59.65417861938477,5,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
לניאדו,,78.27297973632812,26,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
אל מקאסד,,,0,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
מעייני הישועה,,84.98402404785156,3,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
נהריה,,64.31535339355469,22,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
סוראסקי,,86.33646392822266,32,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
סורוקה,,64.46568298339844,15,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
סנט ג'וזף,,,1,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
סנט וינסנט,,60.44776153564453,2,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
פוריה,,62.25352096557617,11,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
קפלן,,92.23826599121094,6,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
רבין ק. בילינסון,,74.1317367553711,46,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
"רמב""ם",,79.3814468383789,23,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
שיבא,,84.43038177490234,14,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
שמיר (אסף הרופא),,54.88215637207031,20,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
שניידר,,,0,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
מאיר,,70.82262420654297,21,2020-10-24T14:24:35.970Z,2020-10-24T14:24:35.970Z
