section,male,female,lastUpdate,date
0,44796,42214,2021-02-05T07:18:48.910Z,2021-02-05T07:18:48.910Z
10,76382,66312,2021-02-05T07:18:48.910Z,2021-02-05T07:18:48.910Z
20,63591,64188,2021-02-05T07:18:48.910Z,2021-02-05T07:18:48.910Z
30,45533,47972,2021-02-05T07:18:48.910Z,2021-02-05T07:18:48.910Z
40,39129,43086,2021-02-05T07:18:48.910Z,2021-02-05T07:18:48.910Z
50,29913,31740,2021-02-05T07:18:48.910Z,2021-02-05T07:18:48.910Z
60,21051,20008,2021-02-05T07:18:48.910Z,2021-02-05T07:18:48.910Z
70,10462,10208,2021-02-05T07:18:48.910Z,2021-02-05T07:18:48.910Z
80,4595,6201,2021-02-05T07:18:48.910Z,2021-02-05T07:18:48.910Z
90,1219,2593,2021-02-05T07:18:48.910Z,2021-02-05T07:18:48.910Z
