name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,103.037971496582,23,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
יוספטל,,43.07692337036133,4,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
שמיר,,78.67564392089844,23,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
וולפסון,,75.10980987548828,16,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
זיו צפת,,79.25071716308594,13,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
הלל יפה,,99.41747283935547,15,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
נהריה,,68.90410614013672,32,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
ברזילי,,85.26490020751953,37,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
פוריה,,74.92958068847656,8,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
סוראסקי,,122.801025390625,32,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
בני ציון,,91.91686248779297,6,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
רבין ק. בילינסון,,92.81436920166016,13,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
סורוקה,,84.44830322265625,25,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
מאיר,,85.3470458984375,21,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
קפלן,,90.9747314453125,31,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
"רמב""ם",,96.00409698486328,21,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
הכרמל,,86.91206359863281,4,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
השרון ק. גולדה,,67.63485717773438,13,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
הדסה עין כרם,,,48,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
הסקוטי,,28.5714282989502,5,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
המשפחה הקדושה,,,0,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
סנט ג'וזף,,,1,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
שערי צדק,,105.405403137207,15,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
אל מקאסד,,,0,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
לניאדו,,88.02228546142578,14,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
אוגוסטה ויקטוריה,,,2,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
מעייני הישועה,,100.0,14,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
אסותא אשדוד,,,6,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
שניידר,,,0,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
סנט וינסנט,,,0,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
המרכזי בעמק,,79.6551742553711,32,2021-03-10T19:46:49.370Z,2021-03-10T19:46:49.370Z
